58.49558,22.235123,0
43.785065,-10.680705,0
68.3692,2.7872522,0
73.66837,14.112307,0
48.964638,-10.439183,0
81.92487,21.54957,0
75.32294,28.773987,0
52.572495,28.69015,0
35.874626,-24.929974,0
50.342697,-7.8069334,0
64.99963,6.8531284,0
64.620255,7.379943,0
76.2003,30.799128,0
69.97152,31.0408,0
72.11543,32.567535,0
81.631294,8.276276,0
80.23854,22.379244,0
47.59796,-5.764023,0
74.26711,25.37847,0
47.914616,-6.2162747,0
74.844376,5.440507,0
70.65504,-3.4204295,0
69.5726,-6.190493,0
60.932487,27.349745,0
73.98996,2.929976,0
80.95123,5.3739457,0
70.25766,-2.4214065,0
46.823605,1.2598383,0
68.155846,28.577755,0
63.293304,-5.3673644,0
50.80753,2.1449723,0
67.90515,5.9865265,0
46.73341,-5.121876,0
48.132587,5.1376147,0
44.604496,-10.860588,0
79.7936,4.053702,0
63.03335,14.467155,0
8.436137,25.088818,0
58.6756,23.682386,0
33.813248,5.7925467,0
77.323906,28.303694,0
73.58477,26.621677,0
73.9012,-2.2338083,0
51.98442,-5.4266305,0
60.642284,18.465326,0
78.77427,2.2508035,0
36.070927,2.7720377,0
82.03412,12.004534,0
60.632286,28.257498,0
9.504405,5.608579,0
71.41573,32.870388,0
72.98644,30.091442,0
75.79225,7.4099793,0
69.40569,10.999374,0
63.01941,20.284737,0
52.320423,-4.0001435,0
76.42872,12.54226,0
66.878,6.769296,0
57.099323,23.88942,0
71.09194,-5.1741247,0
85.23959,7.787206,0
75.543,31.387417,0
66.15953,0.08181792,0
61.300823,-5.3519135,0
36.770035,3.6786957,0
68.999054,3.247228,0
30.371151,3.9981377,0
64.191444,25.001749,0
64.74096,3.0695064,0
75.715324,20.679426,0
56.622997,-7.5335646,0
51.539513,29.532202,0
82.057846,5.318452,0
78.60554,23.424297,0
72.19307,18.280079,0
62.520687,12.957395,0
47.250057,-8.075011,0
62.00798,0.54956955,0
73.44221,16.7676,0
71.493256,10.556301,0
34.99409,-22.764414,0
57.446297,17.35133,0
63.484272,2.7779078,0
39.54258,-1.3363916,0
41.136677,-13.269943,0
83.243256,8.975116,0
73.77385,-1.036154,0
71.30095,-3.959093,0
69.04238,6.89753,0
81.60269,9.950943,0
76.78797,30.357988,0
76.11299,11.079785,0
62.828884,-0.2576864,0
77.28228,29.75477,0
71.79212,6.3737216,0
77.94143,22.834503,0
75.31915,30.592752,0
67.70688,29.408772,0
62.309067,-4.3280044,0
73.440956,32.87037,0
73.00889,24.534885,0
75.673996,-1.8176422,0
37.499126,3.982002,0
42.12847,3.2364593,0
42.79012,-1.9702328,0
75.12602,29.415903,0
35.451817,-26.418772,0
