8.685593,61.40893,0
21.570137,39.139824,0
5.4096904,62.53363,0
29.315327,62.5401,0
15.501846,42.150196,0
2.9268844,82.381905,0
0.02833613,79.83656,0
23.001892,48.01876,0
20.968164,16.977135,0
25.05388,41.77139,0
29.013216,58.864376,0
27.472057,56.33562,0
-0.6168815,82.89881,0
-3.151642,81.6441,0
-1.5984627,83.48965,0
4.8458247,76.31077,0
0.90052694,82.606995,0
12.969014,40.593002,0
-1.407555,76.974045,0
26.770317,40.965218,0
32.093525,58.440075,0
2.7765512,64.41326,0
2.7143352,63.45764,0
11.922754,67.12416,0
27.179625,65.475555,0
6.8789616,70.96907,0
25.97358,66.12976,0
22.195206,36.23405,0
14.134645,78.26519,0
20.291418,38.612293,0
31.456541,54.952045,0
27.380867,56.514282,0
6.3570676,50.26973,0
24.588528,45.074627,0
22.193491,38.244198,0
31.256273,64.633286,0
22.426058,54.1683,0
27.549652,22.157318,0
14.244907,55.688053,0
29.07871,49.581818,0
-0.2045233,80.581276,0
5.0935087,77.51784,0
34.787487,62.275482,0
8.22282,49.61126,0
26.790981,58.415314,0
29.347776,65.40018,0
14.299798,42.71628,0
35.340244,62.987648,0
13.250663,76.945496,0
23.25455,35.06106,0
-1.8794175,83.101166,0
-1.5163125,79.46553,0
6.4182677,82.02572,0
11.241195,65.67009,0
22.19064,60.9624,0
17.402538,38.641796,0
29.308554,63.17056,0
28.581163,62.401768,0
14.7044115,55.622868,0
3.4658666,64.47517,0
34.091602,63.737465,0
-0.4751997,84.50793,0
8.20352,58.053036,0
10.686748,84.827614,0
27.658237,47.040813,0
14.650787,63.935326,0
26.717741,47.27218,0
9.873025,67.59104,0
31.386202,55.68651,0
13.865782,79.24086,0
21.055134,37.788113,0
-7.106852,75.76096,0
3.6421251,76.88796,0
1.0927318,79.24466,0
6.72105,67.76634,0
22.421461,39.99331,0
10.314085,53.79845,0
17.166721,67.98552,0
31.662056,60.736984,0
25.972223,64.63753,0
24.14096,18.741507,0
9.689951,61.67527,0
21.568481,54.647026,0
11.538189,51.002056,0
30.46497,45.769016,0
29.145332,66.71868,0
7.189031,79.444176,0
3.6731598,61.635204,0
27.146156,62.113457,0
29.78187,63.349785,0
-0.017730055,82.55071,0
8.198491,67.964935,0
11.46063,59.12759,0
-0.68011665,83.40516,0
9.385894,64.8201,0
2.9512177,86.36686,0
1.1114988,87.27798,0
-1.8151121,77.536934,0
10.781596,84.23317,0
-1.645096,82.35746,0
15.008321,78.020775,0
1.3786614,69.054245,0
23.36243,50.13313,0
5.0251923,49.066994,0
19.434454,46.454487,0
-0.68040186,79.6886,0
9.449454,52.354736,0
3.1558666,85.911385,0
-6.316132,75.92238,0
25.9531,40.40463,0
27.981941,47.458984,0
27.082722,45.964603,0
10.101784,84.496445,0
13.9462,45.33696,0
12.049332,40.39706,0
1.6090437,76.703896,0
14.607387,63.86044,0
4.3256335,61.843445,0
3.9574633,78.58817,0
16.094639,77.33923,0
-0.57492816,81.41316,0
12.230912,46.717552,0
1.5626385,78.232414,0
2.560739,77.18681,0
19.875036,18.321749,0
7.6280866,65.48156,0
29.738256,61.89038,0
16.189375,65.79065,0
19.461613,64.49254,0
36.096172,63.26766,0
9.804881,51.654217,0
25.556683,40.140728,0
32.789867,66.596634,0
11.164171,60.78019,0
13.991552,47.01219,0
28.839012,43.661613,0
14.800248,52.365074,0
25.278555,63.531075,0
33.08753,59.958,0
3.7928436,51.38441,0
3.3674726,50.07869,0
22.04489,56.01233,0
6.862182,71.12342,0
5.022543,79.49169,0
11.81812,66.46042,0
6.7243404,61.09659,0
2.41128,61.645134,0
1.353778,66.71749,0
1.0488877,69.455635,0
26.214853,44.496784,0
19.661777,46.104153,0
11.961833,75.74136,0
24.676598,48.228085,0
25.541609,38.17855,0
27.257483,60.79024,0
17.297354,38.239162,0
22.563387,44.170853,0
2.6852958,78.35259,0
0.63178897,84.8306,0
26.64599,40.954643,0
5.1953764,50.52876,0
2.9037359,65.44631,0
4.996938,75.54086,0
-1.0936694,77.70145,0
-2.4427261,80.356026,0
10.523881,49.71368,0
9.991234,50.86353,0
29.40211,48.57487,0
15.415788,64.60899,0
17.026924,39.78618,0
3.5954936,80.37157,0
21.698105,54.03889,0
31.360842,58.141163,0
12.276305,61.221165,0
